area,rooms,bathroom,parkingSpaces,floor,animal,furniture,hoa,rentAmount,propertyTax,fireInsurance,total
60,2,2,2,6,1,0,1050,2100,344,27,3521
314,3,4,3,0,1,0,0,4000,349,61,4410
70,2,1,0,1,1,0,0,1800,92,23,1915
80,3,2,1,5,1,0,1150,1450,0,19,2619
350,3,5,5,0,1,0,0,5500,675,83,6258
52,1,1,0,10,1,0,130,900,0,14,1044
380,4,5,6,8,1,1,3150,4900,1737,63,9850
70,1,1,0,1,1,0,634,2400,263,31,3328
45,2,1,1,4,1,1,430,2364,77,30,2901
44,1,1,1,9,1,1,1785,2930,205,38,4958
142,4,4,3,15,0,0,1661,2870,559,37,5127
96,3,1,1,11,1,1,575,2200,154,30,2959
88,2,3,2,4,1,0,1200,2803,496,36,4535
169,3,4,3,9,1,0,1800,8900,590,113,11400
40,1,1,0,2,1,0,350,900,0,12,1262
45,1,1,0,0,0,0,0,950,0,15,965
320,3,2,0,5,0,0,2300,6000,292,78,8670
82,1,2,1,1,0,1,1000,11000,25,140,12170
180,3,4,3,15,1,0,2200,8900,782,113,12000
340,4,4,4,4,1,1,3100,8500,1400,108,13110
100,3,3,1,4,1,0,800,2300,206,31,3337
160,3,3,3,9,1,1,2400,10000,584,127,13110
160,4,4,3,9,1,1,2184,6500,858,83,9625
100,3,2,2,3,1,0,885,1200,80,16,2181
33,1,1,1,12,0,0,552,4150,95,53,4850
35,1,2,1,2,1,0,335,1870,0,7,2212
52,2,2,1,12,1,0,350,1900,42,28,2320
180,3,2,2,6,1,0,2066,5500,518,70,8154
180,3,2,1,0,0,0,0,3000,163,46,3209
300,4,4,4,12,1,0,3000,10000,1167,127,14290
79,2,1,0,0,1,0,0,2050,218,26,2294
66,2,1,0,4,1,0,450,1300,42,19,1811
26,1,1,0,2,0,0,0,2060,0,27,2087
367,4,5,6,1,0,0,4384,8000,2110,102,14600
60,2,1,1,7,1,0,486,900,74,12,1472
80,2,3,1,5,1,0,80,1800,0,28,1908
50,2,1,0,0,1,0,0,1170,70,18,1258
100,3,1,0,2,1,0,1290,1250,138,17,2695
250,3,4,3,13,1,0,2800,6000,834,77,9711
40,1,1,1,7,0,1,1300,1200,68,18,2586
68,2,2,1,8,0,0,600,2400,125,31,3156
35,1,1,1,14,0,0,1700,2000,275,26,4001
46,2,1,1,0,1,0,236,750,16,11,1013
21,1,1,0,2,1,0,0,3200,42,41,3283
45,1,1,0,8,1,1,1690,3900,0,51,5641
107,3,2,2,2,1,1,585,2400,184,32,3201
220,3,3,5,0,1,0,0,7500,0,113,7613
380,5,7,4,0,1,0,0,8000,775,121,8896
150,3,3,2,20,0,0,2300,4000,417,51,6768
15,1,1,0,2,0,0,0,1000,0,13,1013
35,1,1,0,1,0,0,250,1305,0,17,1572
120,3,4,2,1,1,0,1500,3000,670,39,5209
24,2,2,1,13,1,0,993,5500,141,70,6704
70,2,2,1,2,1,0,500,2720,75,40,3335
50,1,2,0,0,1,0,250,1100,0,17,1367
220,3,4,4,10,1,0,3500,7000,1000,89,11590
180,3,4,3,3,1,0,1600,3500,65,45,5210
148,3,2,3,3,1,1,1000,3000,167,44,4211
52,2,1,1,7,1,0,633,1340,8,17,1998
48,2,1,0,1,1,0,100,700,0,11,811
160,4,5,2,22,1,1,1200,6800,500,87,8587
40,1,1,0,1,1,0,0,1000,56,13,1069
40,1,1,0,2,0,1,685,2500,0,32,3217
143,3,2,3,0,1,0,0,1700,70,26,1796
550,3,4,8,0,1,0,0,4600,380,70,5050
35,1,1,1,3,0,1,0,4200,17,54,4271
50,2,1,0,18,1,0,500,1300,0,19,1819
210,4,4,3,9,1,0,2100,9100,667,116,11980
60,2,2,2,2,1,0,860,1840,165,24,2889
217,4,4,3,3,1,1,4180,5000,1550,64,10790
300,3,3,2,5,1,1,5000,11330,3334,146,19810
45,1,1,0,0,1,1,250,2000,45,31,2326
230,5,3,0,0,1,0,0,7200,343,109,7652
139,3,5,3,3,1,1,1090,6700,232,85,8107
48,2,1,0,3,1,0,100,1350,0,18,1468
145,3,3,3,6,1,0,1100,12000,667,153,13920
65,1,1,0,3,1,0,311,1350,525,20,2206
180,3,3,2,3,1,0,400,2700,250,40,3390
438,5,6,5,0,0,0,0,12000,817,181,13000
100,2,2,1,10,1,1,1300,1979,225,26,3530
430,4,4,2,6,1,0,3500,10000,1119,129,14750
315,4,5,5,20,0,0,2500,4000,1000,29,7529
374,3,4,2,0,1,1,2500,8250,473,147,11370
270,3,2,1,9,1,0,2300,3920,34,50,6304
92,2,3,2,5,0,0,1260,4200,275,54,5789
220,3,3,2,8,0,1,1636,10000,542,147,12330
243,4,3,3,16,1,0,3754,2000,1324,26,7104
240,3,3,7,0,1,1,0,3400,349,61,3810
260,4,5,5,3,1,1,0,15000,0,191,15190
63,3,2,2,11,1,0,547,2050,54,30,2681
238,4,5,3,1,0,0,2500,15000,375,58,17930
60,2,2,2,15,1,0,692,1900,90,25,2707
82,2,2,0,3,0,0,650,1600,5,21,2276
74,3,1,1,3,1,0,350,1000,54,13,1417
40,1,1,2,11,0,1,1000,3500,63,47,4610
70,3,1,1,3,1,0,424,1100,0,17,1541
83,3,2,3,18,1,0,745,2050,198,28,3021
55,2,1,0,0,1,0,380,1350,0,18,1748
290,3,2,2,0,0,1,0,8000,1334,121,9455
250,5,3,4,0,1,0,0,5000,417,77,5494
350,4,3,4,10,1,0,1600,7500,959,96,10160
330,5,4,2,0,1,1,0,7650,720,115,8485
82,3,3,2,4,1,0,550,1500,153,20,2223
60,2,2,1,8,1,0,700,1420,59,18,2197
74,2,1,0,1,1,0,1148,1900,212,25,3285
160,3,3,2,4,1,0,150,2400,244,32,2826
483,4,4,0,4,1,1,2000,4900,1167,72,8139
35,1,1,0,16,1,1,560,2999,103,38,3700
285,4,4,3,16,0,0,1100,4500,359,58,6017
50,2,1,1,3,1,0,230,1100,28,15,1373
77,2,2,0,4,1,0,700,1950,88,26,2764
76,2,2,1,8,0,0,825,1600,33,21,2479
200,2,1,0,0,1,0,0,2800,0,50,2850
300,5,4,5,0,1,0,0,8500,60,128,8688
105,3,2,1,13,1,1,1200,12000,459,155,13810
55,1,1,1,7,1,0,480,700,45,9,1234
75,2,2,1,5,1,0,450,1650,100,25,2225
276,3,4,3,11,1,0,2590,7000,594,89,10270
70,2,2,1,3,1,0,523,1050,100,14,1687
460,7,5,5,0,1,1,1,9000,3129,136,12270
135,4,2,2,13,1,1,1300,6489,467,84,8340
64,2,1,1,1,0,0,210,1200,0,16,1426
76,2,1,1,1,1,0,277,700,59,10,1046
170,6,4,4,0,1,0,0,7200,0,109,7309
85,2,1,1,1,0,0,735,2150,198,29,3112
49,2,1,1,0,1,0,0,1000,0,13,1013
128,4,2,0,2,0,0,1100,2000,10,26,3136
96,3,2,2,10,1,0,1616,1610,162,21,3409
45,1,1,1,1,1,1,1437,3000,382,39,4858
32,1,1,1,2,0,1,1500,3250,300,42,5092
37,1,1,0,4,1,0,340,1500,69,22,1931
335,4,4,4,0,1,0,0,10000,678,164,10840
56,2,1,1,3,1,0,860,1500,90,20,2470
330,1,3,8,0,1,0,0,3147,0,48,3195
21,1,1,0,2,1,0,0,2800,0,37,2837
300,5,5,4,0,1,1,0,6500,525,98,7123
373,4,4,4,0,1,1,350,6800,100,121,7371
53,2,1,1,7,0,0,600,1200,60,16,1876
156,3,3,3,20,1,0,1600,4900,917,63,7480
80,2,1,0,2,0,1,180,1250,0,19,1449
74,2,2,2,8,0,0,870,3300,270,42,4482
103,3,2,1,0,1,0,0,4200,250,64,4514
458,8,10,4,0,1,0,0,7000,419,115,7534
98,2,1,0,0,0,0,0,1500,58,25,1583
40,1,1,0,0,1,0,1,1000,6,16,1023
65,1,1,0,3,0,0,185,1300,63,17,1565
70,1,1,0,4,0,0,430,1300,17,17,1764
55,1,1,1,14,0,1,460,3200,30,47,3737
129,3,4,3,6,1,1,1650,2500,434,32,4616
46,1,1,1,1,1,1,270,750,15,11,1046
225,4,4,2,0,1,0,800,4445,352,79,5676
215,3,1,1,18,1,0,1100,4000,240,51,5391
100,3,3,2,0,0,0,120,2000,0,31,2151
68,1,1,1,10,0,1,600,1000,48,13,1661
82,3,1,1,8,0,0,709,1500,107,20,2336
90,2,3,0,2,1,0,620,2150,60,28,2858
250,5,2,6,0,1,0,0,9000,1417,136,10550
392,4,4,4,0,1,0,0,10000,1250,151,11400
134,3,4,2,3,1,1,1900,7000,466,91,9457
53,2,1,1,1,1,0,310,510,16,7,843
165,2,2,0,2,1,1,0,2500,11,33,2544
59,2,1,1,3,0,0,270,1400,417,18,2105
55,1,1,1,3,1,0,340,900,50,14,1304
80,2,2,1,12,0,0,580,1809,226,9,2624
71,2,1,1,2,1,0,950,3140,190,41,4321
200,3,3,2,0,1,0,1,5980,175,107,6263
47,1,1,0,1,1,0,490,1200,26,16,1732
78,1,1,2,8,0,1,1980,6000,317,77,8374
70,2,1,0,9,1,0,0,1750,0,26,1776
44,1,1,1,11,1,0,520,3500,225,47,4292
56,2,1,1,7,1,0,380,1500,40,20,1940
70,3,2,2,10,0,0,360,1560,80,21,2021
150,3,3,2,12,1,0,1650,4000,142,51,5843
60,1,1,0,4,0,1,1400,2000,192,26,3618
200,3,4,4,10,1,0,2900,5500,1021,74,9495
250,4,5,4,5,0,0,3000,10000,0,127,13130
250,4,5,3,0,1,0,0,5000,565,76,5641
40,1,1,1,10,1,1,210,1180,20,18,1428
117,4,5,4,10,0,0,1523,3175,711,41,5450
104,3,1,0,3,0,0,600,650,69,9,1328
120,3,1,0,3,0,0,800,4500,234,58,5592
125,3,2,0,7,1,0,1300,2968,274,40,4582
33,2,1,0,6,1,0,300,1900,0,25,2225
99,3,2,1,10,1,0,1080,3500,192,46,4818
63,1,1,0,12,1,0,870,2600,0,33,3503
43,2,1,0,12,1,0,586,2000,63,26,2675
61,2,2,2,2,0,1,1023,3160,270,41,4494
76,2,2,1,8,1,1,1200,3700,167,48,5115
52,2,1,1,0,1,0,350,950,84,14,1398
39,1,1,0,3,1,1,350,1700,0,22,2072
126,3,1,1,4,1,0,1137,2200,125,33,3495
305,2,3,0,10,1,0,3500,5000,667,64,9231
80,2,2,0,3,0,0,931,2700,0,35,3666
85,2,1,1,4,1,0,450,1700,100,22,2272
74,3,2,2,13,1,1,402,2300,58,34,2794
130,3,2,1,3,0,0,1303,2300,172,30,3805
113,3,2,1,6,1,0,1000,3000,50,39,4089
108,2,1,3,0,1,0,0,5000,260,76,5336
270,4,4,4,0,1,0,0,10800,800,163,11760
111,3,4,3,1,1,0,2500,2700,704,35,5939
142,3,2,1,1,1,1,1732,2868,247,37,4884
48,1,1,1,5,1,1,240,1100,16,17,1373
76,3,2,2,10,1,0,365,2500,37,32,2934
42,1,1,0,13,0,0,760,2260,147,29,3196
500,4,5,4,0,0,1,0,12750,2087,192,15030
375,4,4,4,22,0,0,4916,4700,3025,60,12700
690,4,5,2,21,0,0,4798,9500,1301,123,15720
172,4,4,3,1,1,0,1800,7500,792,96,10190
15,1,1,0,0,1,0,0,700,0,10,710
130,3,2,2,5,1,0,2250,6500,415,84,9249
90,3,2,2,2,1,0,1320,1700,225,22,3267
68,3,2,2,9,1,1,550,2700,76,35,3361
260,4,4,4,0,1,0,0,14000,1834,211,16050
87,2,3,2,1,1,1,1200,3560,492,46,5298
80,2,1,0,0,0,0,0,1500,0,23,1523
20,1,1,0,6,1,1,602,1800,130,23,2555
140,2,1,2,0,1,0,0,5000,584,76,5660
45,2,1,1,1,1,0,176,1300,64,17,1557
230,3,4,4,5,1,1,1800,10000,715,127,12640
125,3,3,2,4,1,0,1550,3000,650,39,5239
80,2,1,0,3,0,1,800,1360,9,18,2187
22,1,1,1,8,1,1,587,4500,150,58,5295
280,4,3,3,0,1,0,0,2167,169,33,2369
126,3,4,3,6,1,0,2500,3200,579,41,6320
64,3,2,1,1,1,1,600,1620,0,24,2244
70,2,1,1,3,1,0,950,3800,125,49,4924
65,2,1,0,0,1,0,0,1200,34,19,1253
98,3,1,0,1,1,0,400,1050,84,16,1550
136,3,3,2,6,1,0,230,2700,234,36,3200
80,2,2,2,0,1,0,0,2465,0,38,2503
54,2,1,1,8,1,1,300,1000,50,15,1365
55,1,1,1,2,1,0,300,1000,50,15,1365
190,3,2,1,4,1,0,1800,5100,417,66,7383
130,3,2,2,8,1,0,1310,6500,338,83,8231
54,2,1,1,1,1,0,670,1932,73,8,2683
200,3,4,4,2,0,1,3300,12000,1167,153,16620
150,3,3,2,3,0,0,2100,3600,499,46,6245
205,3,4,4,13,1,0,1700,6000,650,77,8427
310,3,3,2,0,0,0,0,10400,0,157,10560
250,3,4,4,0,1,0,0,4500,334,68,4902
60,2,1,1,1,1,0,0,1100,0,14,1114
66,2,2,1,5,1,1,750,2980,0,38,3768
176,3,4,3,20,0,0,2004,9500,584,121,12210
48,1,1,0,4,1,1,250,1300,34,19,1603
90,2,1,0,3,1,0,940,3490,234,45,4709
67,2,2,1,9,1,0,300,1700,0,25,2025
55,2,1,1,8,0,0,160,900,0,12,1072
50,2,2,1,14,1,0,520,1550,100,20,2190
140,3,1,1,3,1,0,1200,4090,0,53,5343
18,1,1,0,14,0,0,540,880,101,12,1533
120,4,3,2,2,1,0,0,3250,0,44,3294
50,1,1,0,1,0,0,298,850,15,11,1174
220,3,4,3,0,1,1,0,4600,126,70,4796
25,1,1,1,4,0,1,1449,3070,700,39,5258
230,4,2,1,2,1,0,300,2850,190,38,3378
80,2,1,0,0,1,0,0,2200,0,34,2234
180,3,3,2,7,1,0,3000,7000,292,89,10380
62,2,1,0,0,1,0,50,1300,0,20,1370
440,3,2,3,5,0,0,100,10500,84,154,10840
200,3,3,3,3,1,0,3162,4790,876,61,8889
180,3,2,3,2,1,1,0,5100,250,75,5425
300,8,3,0,0,1,0,0,5100,250,91,5441
360,6,2,0,0,1,0,1,6000,688,99,6788
55,2,2,0,6,1,0,740,2000,220,26,2986
400,4,6,4,0,1,0,0,15000,1875,226,17100
19,1,1,0,0,0,0,0,1200,41,16,1257
326,4,7,4,0,1,0,0,4200,184,64,4448
240,4,4,3,4,1,0,8000,2000,2000,26,12030
35,1,1,0,0,1,0,0,1600,0,25,1625
110,3,1,0,1,1,0,1100,1800,131,24,3055
103,2,3,2,17,1,1,7000,9000,500,115,16620
273,3,5,4,5,1,0,2695,10900,1057,139,14790
250,4,5,2,0,1,0,0,8000,338,121,8459
67,2,2,1,2,1,1,413,1240,55,19,1727
45,1,1,1,3,1,1,2000,4850,334,62,7246
19,1,1,0,0,0,0,0,1200,0,16,1216
90,3,2,1,13,1,0,1300,2050,230,27,3607
143,3,3,2,20,1,0,1900,8400,539,107,10950
75,2,1,1,14,0,1,1200,2380,196,31,3807
115,3,2,1,2,1,0,1200,2900,317,38,4455
100,3,2,2,3,0,0,400,2300,165,31,2896
63,2,2,1,19,1,0,184,4400,136,56,4776
70,2,2,1,2,1,0,1100,2500,230,33,3863
80,3,2,2,1,0,1,400,2500,126,34,3060
215,3,4,2,0,1,0,0,5000,318,76,5394
75,3,2,1,3,0,0,550,2125,67,27,2769
35,1,1,0,1,0,0,250,1305,0,17,1572
400,3,5,4,11,1,0,3830,3500,1419,45,8794
109,4,2,3,1,1,0,280,1950,63,29,2322
75,2,2,1,3,1,0,684,1800,84,24,2592
23,1,1,0,25,1,0,399,2150,0,28,2577
172,4,3,2,5,1,1,1050,8300,180,106,9636
73,2,2,1,16,1,0,550,2160,105,28,2843
25,1,1,0,12,0,0,240,750,22,11,1023
56,2,1,1,2,1,0,420,1050,24,14,1508
96,2,1,2,3,1,0,880,1648,80,21,2629
240,3,2,3,0,1,0,0,5900,500,89,6489
57,2,1,1,24,1,1,540,3500,135,45,4220
130,3,2,1,9,1,1,2000,8700,650,113,11460
35,1,1,1,10,0,1,1400,2800,205,36,4441
115,3,2,1,8,1,0,826,2300,195,30,3351
45,2,1,0,2,1,0,74,1040,42,16,1172
40,1,1,0,2,0,0,450,2390,114,31,2985
95,3,1,1,0,1,1,1434,3500,230,46,5210
60,2,2,1,11,1,1,1680,6000,200,77,7957
160,4,2,2,16,1,0,1448,2800,207,36,4491
315,3,4,3,15,1,1,1715,5000,340,64,7119
365,4,4,3,8,1,1,3500,8800,459,118,12880
45,2,1,1,4,1,0,284,1100,0,14,1398
108,2,1,0,1,1,0,450,2125,47,28,2650
76,3,2,2,3,0,0,450,2200,120,28,2798
140,4,3,2,9,1,0,1720,4000,284,54,6058
30,1,1,0,3,0,0,0,750,57,10,817
50,2,2,1,2,0,0,262,1400,63,18,1743
16,1,1,0,1,0,0,0,850,9,11,870
110,2,1,0,1,1,0,260,2100,92,31,2483
270,4,4,4,0,1,0,0,10800,800,163,11760
125,3,1,0,4,1,0,650,2700,142,35,3527
46,2,1,1,3,1,0,250,970,42,13,1275
55,2,2,1,21,1,0,480,2000,9,26,2515
82,3,2,2,8,1,0,903,1500,59,20,2482
42,1,1,0,9,1,1,682,1800,56,24,2562
285,3,2,0,6,1,0,1000,6000,492,80,7572
76,2,2,1,6,0,0,500,1350,5,18,1873
338,4,2,2,0,1,0,0,4300,190,66,4556
300,6,8,3,0,1,0,0,10900,1917,164,12980
30,1,1,1,10,0,1,1700,4600,0,59,6359
320,5,5,3,0,1,1,320,8000,267,121,8708
80,2,1,0,1,1,0,171,1900,50,28,2149
43,1,1,0,6,0,0,350,1080,57,14,1501
102,2,2,2,0,1,0,0,3400,248,52,3700
47,2,1,1,1,1,0,350,1000,0,13,1363
120,4,2,1,5,1,1,1890,12000,367,155,14410
178,3,3,3,10,1,0,1840,7500,542,100,9982
27,1,1,0,0,0,0,0,1480,0,19,1499
174,4,2,1,1,1,0,1682,2400,500,31,4613
40,1,1,1,5,1,0,350,1780,0,23,2153
64,1,2,1,3,1,0,800,2600,0,33,3433
252,3,4,1,1,1,0,250,2500,165,34,2949
85,2,1,0,1,1,0,400,870,56,13,1339
101,3,2,2,7,1,1,1097,3200,319,41,4657
44,1,2,0,3,1,0,140,1350,100,20,1610
200,3,2,1,5,1,0,1618,2380,161,31,4190
55,2,2,1,2,1,0,202,1000,67,14,1283
200,4,3,3,14,0,0,2400,6400,0,82,8882
240,3,3,3,3,1,0,4132,3800,952,49,8933
90,3,2,1,6,1,0,1270,3170,225,41,4706
31,1,1,0,22,1,0,330,1330,0,17,1677
240,4,3,4,3,1,0,2677,7200,161,96,10130
118,4,3,3,4,1,0,920,2500,326,34,3780
350,4,5,2,0,1,1,0,15000,667,226,15890
65,3,2,1,5,1,0,526,2090,21,27,2664
145,3,2,1,3,1,0,2400,5800,500,75,8775
93,3,2,2,18,1,0,1000,3400,209,44,4653
98,1,2,2,4,0,1,1750,8400,580,107,10840
174,3,1,2,0,1,0,0,3600,284,55,3939
160,4,4,3,6,1,1,1646,4700,750,60,7156
200,4,5,3,3,1,1,1650,3700,600,47,5997
80,2,2,2,0,1,0,50,1850,173,28,2101
50,2,1,1,3,1,0,520,1490,0,19,2029
115,3,3,3,4,1,0,655,3100,272,42,4069
20,1,1,0,0,1,1,602,1800,130,23,2555
12732,3,2,0,3,1,0,700,1600,96,21,2417
38,1,1,0,1,1,1,330,3000,38,39,3407
42,1,1,1,2,1,0,260,1200,65,18,1543
380,2,4,0,21,1,1,3490,6800,2863,87,13240
70,2,1,1,6,1,0,500,1500,63,20,2083
37,1,1,1,1,0,1,1700,1196,0,16,2912
31,1,1,0,5,1,0,400,1350,67,18,1835
156,2,4,2,11,1,0,2690,10000,520,127,13340
100,3,3,2,3,0,0,1100,4350,350,56,5856
50,2,1,1,2,1,0,226,750,0,10,986
116,2,2,2,8,0,1,1215,8000,250,102,9567
25,1,1,0,0,1,0,20,1200,25,19,1264
260,4,5,0,21,0,0,1920,13000,138,174,15230
102,2,1,0,3,1,0,407,1600,103,24,2134
160,2,3,2,12,1,1,1500,4210,225,54,5989
95,3,2,2,3,0,0,882,2200,173,30,3285
189,4,4,4,12,1,0,2326,12000,817,153,15300
22,1,1,1,14,0,0,450,1900,84,25,2459
400,4,3,3,0,1,0,0,7000,900,106,8006
280,4,4,5,10,1,0,850,6500,384,87,7821
45,1,1,0,2,1,0,340,950,42,14,1346
50,2,1,1,5,1,0,650,1260,100,16,2026
61,3,2,0,0,1,0,400,1500,96,20,2016
100,2,2,1,4,1,0,860,1600,0,21,2481
78,2,2,1,2,1,0,560,2750,0,35,3345
140,3,2,1,6,1,0,1900,5000,334,65,7299
220,3,4,2,7,1,0,2000,3900,750,50,6700
105,3,2,2,4,0,0,350,1500,135,20,2005
550,3,3,5,0,1,0,0,7500,350,123,7973
250,4,6,4,12,0,0,3000,14500,875,184,18560
30,1,1,0,7,1,0,700,1550,58,20,2328
90,2,3,2,15,1,0,1054,2100,196,28,3378
110,2,3,2,6,1,0,1500,2310,409,30,4249
65,2,2,2,6,1,0,717,2000,0,26,2743
160,1,4,2,2,0,0,1000,3500,10,45,4555
34,1,1,1,4,1,0,550,3800,109,49,4508
65,2,1,1,1,1,0,500,950,38,14,1502
355,4,5,5,21,0,1,5700,15000,2977,191,23870
100,2,1,0,13,1,0,750,1200,1680,16,3646
320,3,3,2,9,1,1,2000,8500,340,108,10950
42,1,1,0,4,1,1,480,1900,84,25,2489
79,2,2,1,2,1,1,678,2800,4,36,3518
130,2,2,2,3,1,0,1750,3000,284,39,5073
84,2,2,0,1,1,1,850,6000,250,77,7177
300,3,3,4,0,1,0,1,3800,450,58,4309
74,2,1,1,2,1,0,650,1700,0,22,2372
450,4,4,3,0,1,0,0,11500,875,173,12550
27,1,1,0,2,1,0,100,960,75,15,1150
84,3,2,2,7,0,0,900,2800,740,36,4476
93,3,3,0,16,0,1,1221,5500,367,70,7158
58,2,2,2,12,1,0,450,2550,0,38,3038
130,3,2,0,0,1,0,0,1400,10,22,1432
35,1,1,1,9,0,1,1050,2600,317,33,4000
156,3,2,1,17,1,0,1500,5500,267,70,7337
250,4,3,3,0,1,1,0,5000,334,76,5410
109,3,2,2,2,1,0,400,1800,130,24,2354
40,1,2,1,7,1,0,550,807,43,3,1403
75,3,2,1,5,1,0,487,1280,109,18,1894
100,3,3,2,13,1,0,980,6300,491,80,7851
60,2,1,1,5,1,0,545,1210,75,16,1846
110,3,3,2,0,1,0,560,3200,88,49,3897
63,3,1,1,3,1,0,200,1000,65,14,1279
550,3,5,8,0,1,0,0,10000,3825,151,13980
112,3,2,2,12,1,0,1239,2670,188,34,4131
115,3,2,1,0,0,0,0,10000,0,151,10150
65,2,1,1,3,1,0,566,1100,84,15,1765
65,3,2,2,2,1,0,180,913,90,13,1196
200,4,2,1,7,1,0,2188,4250,400,55,6893
46,2,1,1,8,1,0,750,1800,230,24,2804
320,4,5,4,0,1,0,0,7000,700,106,7806
140,3,2,0,2,1,0,1345,3200,300,42,4887
87,3,3,2,5,1,0,1300,4000,150,59,5509
78,1,1,1,15,0,0,775,2300,128,31,3234
25,1,1,0,7,0,0,290,2000,130,26,2446
50,2,2,1,6,1,1,560,2800,67,36,3463
40,1,1,0,4,0,0,530,1949,100,26,2605
30,1,1,1,3,1,0,0,500,0,7,507
65,3,1,1,2,1,1,175,1100,0,15,1290
181,3,3,2,0,1,0,286,2400,1300,43,4029
503,5,5,4,0,1,0,0,6000,407,99,6506
50,1,1,0,0,0,0,0,1200,0,19,1219
180,3,3,1,4,1,1,2300,6500,117,84,9001
180,3,3,2,1,1,0,2000,7200,900,92,10190
75,2,1,0,2,1,0,180,1600,0,24,1804
70,3,2,1,1,1,0,377,950,70,13,1410
40,1,1,0,3,0,1,0,2000,0,30,2030
100,3,2,1,2,1,1,450,1600,50,21,2121
22,1,1,1,25,1,0,471,2200,55,28,2754
50,2,2,1,12,0,0,400,1200,124,16,1740
90,3,1,2,6,1,0,1250,4100,300,52,5702
150,3,3,2,0,0,0,0,3400,265,56,3721
20,1,1,0,3,0,1,150,3142,67,40,3399
120,2,1,1,0,0,0,0,3500,100,53,3653
50,2,2,1,5,1,0,440,1450,50,19,1959
93,2,2,1,4,1,0,200,1200,64,16,1480
18,1,1,0,0,1,0,0,1720,0,22,1742
30,1,1,0,16,0,1,260,1490,15,22,1787
80,2,1,1,0,1,0,484,1600,135,21,2240
46,1,1,1,5,0,0,450,1500,46,22,2018
90,2,2,0,4,1,0,735,1000,97,13,1845
75,2,2,0,2,1,0,591,2400,150,31,3172
136,4,3,3,9,1,0,1240,3900,434,52,5626
30,1,1,0,1,0,0,70,1100,9,14,1193
58,2,2,1,1,1,0,761,1190,105,16,2072
95,2,2,0,1,1,1,621,1550,82,20,2273
39,1,1,0,3,1,0,290,550,24,9,873
170,4,3,3,6,1,0,1800,6000,881,80,8761
59,2,1,1,1,1,0,437,1000,20,13,1470
46,1,1,1,4,0,0,870,2500,158,34,3562
124,3,1,0,8,0,0,1200,1200,100,16,2516
160,4,3,2,2,1,0,1550,6200,375,80,8205
85,3,1,1,1,0,0,275,1600,62,22,1959
80,2,1,1,4,1,0,800,2499,117,33,3449
50,1,1,1,2,0,0,718,1600,13,21,2352
110,3,3,3,17,1,1,1250,4500,355,58,6163
62,2,1,1,2,1,0,100,1050,84,14,1248
500,4,6,6,0,1,0,0,5510,2084,83,7677
230,3,4,2,12,1,1,2662,5900,680,75,9317
115,3,3,1,1,0,0,485,1750,172,24,2431
285,4,4,2,0,1,0,0,3000,200,50,3250
89,3,3,2,8,0,0,965,3800,150,49,4964
49,2,1,1,2,1,0,503,985,0,13,1501
500,4,6,4,0,0,0,0,15000,434,246,15680
35,1,1,1,1,0,1,444,3486,124,45,4099
58,2,1,1,1,1,0,300,1350,25,20,1695
300,4,5,2,0,1,0,0,6000,0,91,6091
58,1,1,0,2,1,0,309,700,28,11,1048
800,5,7,6,0,1,0,1,15000,2051,226,17280
60,2,1,1,5,1,1,600,3300,67,42,4009
200,4,4,2,0,1,0,0,5525,167,84,5776
420,4,5,4,0,1,0,600,7225,584,109,8518
165,3,2,0,0,1,0,0,3000,129,46,3175
260,4,3,4,0,0,0,0,4500,480,74,5054
55,2,1,0,0,1,0,0,1600,50,25,1675
55,1,1,0,1,1,0,585,800,0,11,1396
47,2,1,0,1,1,0,0,1600,0,21,1621
38,1,1,0,5,1,0,819,1650,0,21,2490
60,2,1,0,0,1,0,0,1800,72,28,1900
90,3,2,1,3,1,0,500,1800,183,24,2507
70,2,1,2,1,1,0,222,1600,100,22,1944
41,1,1,1,2,0,1,2100,3200,355,24,5679
35,1,1,1,1,0,1,444,3486,124,45,4099
70,2,1,1,9,1,1,628,3100,108,40,3876
43,1,1,1,5,1,0,518,900,45,12,1475
80,1,1,0,4,1,0,0,4000,150,52,4202
251,3,3,4,16,0,0,3000,12000,1463,160,16620
185,4,5,4,5,1,0,2800,7100,1081,90,11070
520,3,4,2,0,1,0,0,9000,1500,136,10640
30,1,1,0,1,1,0,50,1150,50,15,1265
387,3,5,3,7,1,0,4600,7000,1334,89,13020
65,2,2,1,2,1,0,532,1820,49,24,2425
155,3,3,2,0,1,0,0,2650,233,40,2923
90,2,1,0,2,1,0,0,1380,21,21,1422
61,2,1,2,4,0,0,350,2200,1,33,2584
60,2,1,0,1,1,0,0,1100,56,14,1170
250,4,4,4,14,1,0,2600,3600,0,46,6246
57,2,1,1,3,0,0,225,800,0,11,1036
36,1,1,1,8,1,0,323,2150,85,28,2586
231,3,5,4,4,1,1,2200,12000,642,153,15000
67,3,1,1,2,1,0,592,2900,150,37,3679
120,1,2,2,4,1,0,3100,4200,750,54,8104
215,3,4,2,9,0,0,1800,7000,450,89,9339
100,4,3,1,4,1,0,750,2240,17,29,3036
50,2,1,1,5,1,1,430,1150,9,15,1604
40,1,1,1,11,1,1,1300,1200,68,18,2586
20,1,1,0,5,1,1,602,1800,130,23,2555
96,2,2,2,23,0,1,800,4000,273,51,5124
42,1,1,0,1,1,0,250,985,49,15,1299
