average_rating,num_pages,ratings_count,text_reviews_count,publication_date
4.29,160,52,4,970347600.0
4.13,368,0,0,595116000.0
3.66,388,1642,136,1172527200.0
3.69,640,2099,155,1170108000.0
3.70,400,1194,78,800485200.0
3.78,672,2248,165,931208400.0
3.75,384,2457,170,795218400.0
3.54,393,3044,339,1122325200.0
3.78,336,1208,89,800485200.0
3.55,352,448,37,821656800.0
3.71,472,33,1,1191186000.0
2.93,176,195,11,1136066400.0
4.39,328,1768,93,1429563600.0
3.81,371,53322,2358,1070316000.0
3.76,240,53,7,1163023200.0
4.31,256,67,7,1084914000.0
3.89,555,62580,3465,686264400.0
3.86,407,1234,67,1097701200.0
3.70,210,3095,305,953157600.0
3.52,236,61,3,1167084000.0
3.78,336,2121,202,1106690400.0
2.75,192,4,0,-1201910400.0
3.04,224,181,19,958683600.0
3.12,208,144,25,1150146000.0
4.09,224,23,3,697327200.0
3.23,0,17,4,816732000.0
3.85,223,77,10,870382800.0
4.13,640,888,45,906498000.0
4.04,152,87,6,916005600.0
3.88,304,4715,303,962398800.0
3.81,144,38,8,999291600.0
4.17,321,5390,614,1187643600.0
4.21,282,1389,15,600645600.0
4.19,368,1355,15,595375200.0
4.22,472,4404,54,558392400.0
4.21,432,2756,31,1303246800.0
3.75,384,339,4,978386400.0
4.24,288,305,4,1098738000.0
4.15,196,1473,22,1073426400.0
4.23,288,283,5,1099260000.0
3.38,449,555,115,1187643600.0
3.69,134,128,15,1061413200.0
4.48,1312,373,18,841525200.0
4.05,528,93,5,646779600.0
3.93,384,3625,189,1109628000.0
3.57,253,6,2,628466400.0
3.00,188,12,4,833576400.0
3.97,320,5456,619,982620000.0
3.22,279,109,25,1150923600.0
4.50,290,1,0,654728400.0
3.66,354,186,25,1145307600.0
3.77,368,9043,617,1128373200.0
4.05,256,63876,3744,741387600.0
3.81,464,189,19,1049317200.0
3.59,256,463,19,543708000.0
4.05,256,3,0,433630800.0
4.21,227,71,7,476056800.0
3.86,256,7097,292,904597200.0
4.00,112,117,24,938725200.0
4.27,75,10,2,1014933600.0
4.36,238,466,31,1104530400.0
4.28,356,997,27,815090400.0
4.58,120,183,19,1081803600.0
3.73,576,152,9,1007416800.0
3.85,512,98,9,1007416800.0
3.82,318,545,69,1175547600.0
3.41,261,4844,433,1163455200.0
3.87,472,11128,599,1143838800.0
3.73,32,353,38,1175547600.0
3.61,292,7116,276,1001883600.0
3.87,387,17988,569,1017608400.0
3.60,256,4041,179,1004392800.0
3.82,434,11739,485,1081198800.0
4.25,352,261,14,1075586400.0
3.62,221,1113,183,1158008400.0
3.91,494,17271,776,1188248400.0
4.12,293,240,16,643410000.0
3.25,230,28,1,1141164000.0
4.14,256,68,1,638661600.0
3.98,336,405,45,1162850400.0
3.91,551,20,1,609973200.0
4.08,425,81,10,870728400.0
4.17,346,3799,361,891982800.0
3.91,496,738,72,1158613200.0
4.34,515,1862,124,1009836000.0
3.94,597,2679,365,1164924000.0
3.89,368,441,58,1159822800.0
3.57,512,11,3,1096837200.0
3.15,586,421,110,1077573600.0
3.89,352,128,6,954795600.0
3.69,12,111,11,875653200.0
4.11,368,1185,89,1158613200.0
4.26,128,518,48,1170280800.0
3.64,112,55,6,1057093200.0
4.50,247,2,0,1077228000.0
3.60,62,225,28,1082926800.0
3.80,384,54,1,996872400.0
3.66,335,212,19,1127682000.0
4.11,426,1234,41,733096800.0
5.00,48,0,0,1004565600.0
4.39,128,96,8,615243600.0
3.68,87,79,12,836773200.0
3.90,176,9,2,533772000.0
4.00,10,8,3,444434400.0
4.00,368,101,10,928702800.0
3.62,336,3852,531,1156194000.0
3.42,262,462,59,1171490400.0
3.54,224,46,2,1094677200.0
3.76,298,8,1,975621600.0
3.66,299,189,42,1182805200.0
3.37,255,81,8,1058216400.0
3.15,288,159,14,865976400.0
3.76,252,2001,198,779403600.0
4.06,192,55045,2605,1081717200.0
3.97,176,182,14,1151010000.0
3.74,335,110423,4133,1049144400.0
4.02,368,78036,692,1115067600.0
3.72,352,6917,548,942357600.0
3.89,352,19339,615,1044309600.0
3.32,286,102,17,825631200.0
4.12,373,7591,210,1159822800.0
3.92,602,11450,230,1162245600.0
4.10,357,5956,185,1130709600.0
3.86,639,10113,304,1149541200.0
3.87,473,11750,216,533772000.0
3.90,535,14501,241,1136066400.0
3.91,504,7121,185,1125349200.0
3.84,384,10238,199,1153774800.0
3.78,391,15305,494,1081198800.0
3.94,437,6152,248,1180990800.0
3.90,527,9171,309,1111615200.0
4.02,537,14019,260,820447200.0
3.98,545,21489,636,1075759200.0
3.99,530,21436,584,1098738000.0
3.91,421,2,0,1125954000.0
3.85,340,18244,381,1078178400.0
3.92,434,186,7,1023051600.0
3.90,515,227,17,1122325200.0
3.85,464,1311,37,1072735200.0
3.82,432,2004,58,1062363600.0
3.90,432,2,0,1162850400.0
3.96,400,51807,724,1105394400.0
3.88,544,2066,35,907189200.0
3.50,80,3,0,1043359200.0
3.12,96,178,20,814482000.0
3.12,127,29,0,920239200.0
3.11,1016,0,0,1505422800.0
3.12,182,9,0,547938000.0
4.00,213,7,0,1110837600.0
3.76,176,71,8,1125522000.0
3.65,176,147,11,1125522000.0
4.00,176,56,7,1157058000.0
3.66,336,450,44,1050354000.0
4.11,384,2981,118,1098910800.0
4.05,272,6572,302,1085432400.0
4.19,224,238100,4196,1086037200.0
4.03,288,26,1,1083358800.0
4.16,435,31186,866,762472800.0
4.20,578,1729,97,788911200.0
4.38,896,49,1,738450000.0
3.88,308,14022,452,691538400.0
4.09,288,42770,1022,950133600.0
3.74,304,12547,424,691538400.0
3.83,192,37,3,-568080000.0
4.00,416,2476,85,1066683600.0
4.07,677,237,20,57794400.0
3.91,395,204,19,491691600.0
3.61,229,310,34,1144270800.0
3.39,1327,28,3,1174514400.0
4.21,40,3500,393,1143838800.0
4.00,234,86,5,403995600.0
4.13,192,43,3,975189600.0
3.43,224,23,2,1565989200.0
3.59,501,4597666,94265,1157490000.0
4.07,325,1278,153,1090702800.0
4.36,80,2550,222,495061200.0
3.96,64,1907,124,1028149200.0
3.99,128,259399,5513,991342800.0
3.73,248,937,41,1051736400.0
4.04,304,39,1,1004565600.0
4.42,351,26,1,970261200.0
4.56,13,313,8,1030741200.0
4.42,403,1000,41,1001883600.0
4.56,448,30,2,986072400.0
4.27,323,12092,837,694562400.0
3.64,784,19,2,1094763600.0
4.05,464,37,5,935010000.0
3.96,549,22812,791,1014933600.0
3.62,196,9649,297,1168552800.0
3.91,832,14656,585,1146690000.0
3.99,528,35964,855,1120078800.0
4.03,722,51839,1396,1149109200.0
3.80,434,1,0,922654800.0
3.96,893,6,1,1055970000.0
3.68,512,1587,67,968274000.0
3.65,421,3362,127,1030914000.0
3.61,448,1462,53,1067205600.0
3.90,448,2440,65,1046642400.0
4.34,640,195,7,1099260000.0
3.80,448,4816,143,1092603600.0
3.75,512,8052,463,997909200.0
3.82,504,2555,102,996699600.0
3.72,448,3286,128,928962000.0
3.71,416,2087,82,899326800.0
3.71,381,5,0,1036015200.0
3.35,352,588,30,1114462800.0
3.46,406,553,20,1073253600.0
3.26,586,140,11,962571600.0
3.96,288,3097,154,1193346000.0
4.25,488,70617,614,872110800.0
4.34,160,5808,64,-389059200.0
4.35,752,153,6,689724000.0
4.25,164,349,19,1007157600.0
3.88,256,7373,645,1114894800.0
4.34,624,5487,43,1026939600.0
4.50,1347,122,7,994280400.0
4.13,256,281,53,1152565200.0
3.92,208,6876,206,847317600.0
3.68,224,5582,451,962398800.0
3.93,369,1945,191,1088629200.0
3.76,460,3138,186,1004565600.0
3.68,208,20,2,1120683600.0
3.91,216,27,5,1120165200.0
4.00,96,4,1,1101852000.0
3.97,267,1406,97,1117573200.0
3.88,320,1153,62,1164664800.0
3.90,253,4337,352,981756000.0
4.05,304,1543,76,1096578000.0
3.89,224,2046,116,1020373200.0
3.70,256,808,40,965854800.0
3.72,340,140762,3096,1150146000.0
3.93,338,191577,6599,1142892000.0
3.85,322,454917,7487,1086037200.0
3.78,234,2699,242,925506000.0
3.75,218,1334,141,1068847200.0
4.14,79,7,0,1038693600.0
4.23,132,32701,967,1005256800.0
3.54,288,1336,66,1035493200.0
3.25,496,4,0,1093208400.0
3.96,836,37,3,1088629200.0
3.98,96,346,27,1025470800.0
3.81,298,61,4,954536400.0
3.98,208,56,2,1039125600.0
3.98,160,168,11,1167084000.0
4.06,336,170,9,1163023200.0
4.24,24,1069,70,1063054800.0
4.46,384,662,7,1073340000.0
4.25,378,217,16,1065646800.0
3.69,64,10,2,688946400.0
3.78,157,7,2,783640800.0
4.00,212,9334,302,986072400.0
3.70,282,59,14,946591200.0
4.45,416,1481,67,973029600.0
3.76,288,320,20,1059685200.0
3.86,192,1578,102,967755600.0
4.07,240,2550,98,967755600.0
4.09,80,30311,2306,1093986000.0
4.02,252,85,11,941407200.0
3.61,150,175,7,539128800.0
3.72,157,16,3,244501200.0
4.12,120,281,10,-495504000.0
4.43,432,82525,2124,1030827600.0
3.97,343,278,16,836168400.0
3.82,48,69,12,1125522000.0
3.00,40,29,7,1075154400.0
3.56,56,209,27,972334800.0
3.82,256,36,9,1130274000.0
3.61,256,40,3,1077487200.0
3.97,503,365,33,-946771200.0
3.50,80,14,2,-177292800.0
4.22,702,565,93,1067464800.0
3.84,454,51343,896,1047506400.0
3.64,494,8486,273,1186434000.0
4.29,339,16684,892,1051736400.0
3.36,261,13,5,1117141200.0
4.54,132,58,3,780958800.0
3.94,56,65,9,972334800.0
3.87,208,11143,423,1114462800.0
4.17,128,83,16,784332000.0
4.00,336,0,0,1148504400.0
4.00,249,3,0,491086800.0
4.31,480,21876,451,1101160800.0
4.31,535,166,24,1012860000.0
4.31,528,153,10,1014933600.0
3.98,640,10718,126,687474000.0
3.84,176,248,30,1036447200.0
4.08,559,1212,63,865544400.0
3.85,506,18,1,1140645600.0
3.93,464,271,29,968965200.0
3.72,368,110,15,1023138000.0
4.20,749,95,13,496962000.0
4.35,400,14025,547,978300000.0
4.16,440,56,6,1050872400.0
3.42,224,6148,318,786578400.0
3.71,10,79,10,1062363600.0
4.02,158,2768,143,654901200.0
4.16,64,11,2,-292896000.0
3.98,186,62,7,1079301600.0
4.17,192,46,7,1163628000.0
4.13,208,53790,2118,1052168400.0
3.88,253,952,117,978300000.0
3.83,2,28,6,1125954000.0
3.83,263,62368,1291,1314046800.0
3.83,449,410,36,1153774800.0
3.83,256,265,36,1087851600.0
4.11,512,1800,127,960238800.0
3.92,495,5402,97,1075759200.0
3.92,528,1,0,885506400.0
4.18,256,14711,442,963867600.0
4.36,88,3689,351,1160859600.0
3.58,480,2621,169,1164664800.0
4.13,562,11468,530,949356000.0
3.86,356,1088,127,863730000.0
4.10,195,82,4,1106085600.0
4.29,490,10230,326,1051563600.0
3.83,464,542,48,1093899600.0
3.53,432,2704,237,1199224800.0
3.89,288,175,22,1167084000.0
3.85,352,185,19,1007157600.0
4.03,525,11372,396,483742800.0
4.29,563,21662,485,436485600.0
3.26,517,1208,104,968101200.0
4.15,694,8323,137,1119906000.0
3.67,245,1163,50,441756000.0
4.34,608,85927,1520,528498000.0
3.29,384,1545,105,1130187600.0
3.94,320,5718,164,857167200.0
3.94,314,2,0,1033419600.0
4.17,112,1425,149,995576400.0
3.84,342,6885,438,968274000.0
3.94,312,30,4,681253200.0
4.12,160,1,0,1030827600.0
3.93,217,26,5,1030827600.0
3.40,298,34,4,1023310800.0
0.00,176,0,0,1017435600.0
4.07,200,10,1,1111528800.0
4.15,240,721,9,1072821600.0
4.22,384,308,33,986072400.0
3.76,135,56,0,473292000.0
3.85,176,104,4,570664800.0
3.76,160,65,2,494370000.0
2.83,192,23,1,798670800.0
4.43,79,7,0,662594400.0
3.90,230,2450,175,612824400.0
3.83,420,3036,216,943740000.0
2.83,176,6,0,883605600.0
4.08,258,691,35,857340000.0
3.96,48,19,5,1143838800.0
4.30,160,230,21,1146171600.0
3.96,162,542,33,928184400.0
3.44,242,0,0,925419600.0
4.04,239,808,41,1172700000.0
3.65,128,73,12,980200800.0
3.76,192,156,15,1096578000.0
4.09,128,276,26,1047333600.0
4.07,398,4510,392,997045200.0
4.06,276,1405,266,894229200.0
3.38,120,73,6,988664400.0
3.94,268,1329,250,1190667600.0
4.09,544,901,36,970693200.0
3.83,399,17,3,1050354000.0
3.72,3,510,60,1075672800.0
4.21,567,713,68,1146344400.0
4.30,480,106469,3691,1173132000.0
4.20,393,259511,10475,1125954000.0
4.45,448,144906,5728,1157403600.0
4.41,448,22780,366,1099260000.0
4.24,112,12,0,977263200.0
3.97,256,64,4,542498400.0
3.88,384,16,3,1004392800.0
3.02,219,40,5,1161205200.0
3.86,1236,10757,296,765320400.0
3.82,1231,5626,164,944085600.0
4.27,734,39315,778,1251752400.0
3.63,584,276,14,930776400.0
4.12,868,9330,590,1037052000.0
4.04,768,6253,353,529448400.0
3.81,208,1848,104,432162000.0
3.94,288,1135,158,495320400.0
3.93,672,4718,232,1134424800.0
4.41,1042,29555,680,1012860000.0
3.93,416,2700,298,705877200.0
4.15,704,2336,141,1023051600.0
4.04,783,1248,68,705877200.0
3.47,288,213,20,703285200.0
3.88,6,614,119,1164924000.0
4.16,229,147820,9547,1171317600.0
3.83,177,496,38,957128400.0
3.63,256,470,67,1104184800.0
3.89,330,62,7,1167688800.0
3.98,252,119589,3124,978300000.0
3.99,400,18720,192,903560400.0
4.24,160,713,31,1143496800.0
4.06,352,781,40,1083618000.0
3.74,304,135,12,875653200.0
4.26,761,20,1,749509200.0
4.04,425,19091,851,1117573200.0
4.05,512,1738,58,920412000.0
3.97,498,1119,27,1088456400.0
4.01,544,2076,38,951861600.0
4.13,416,66,7,1083013200.0
3.96,496,1581,46,988664400.0
4.01,384,3,0,951861600.0
4.24,320,69,13,635724000.0
4.18,32,217,70,725839200.0
4.26,103,1953,293,1169071200.0
3.44,308,2263,448,1096578000.0
3.87,220,161,19,384732000.0
4.26,400,11121,522,1083358800.0
4.26,371,906,94,1088629200.0
3.90,214,1175,39,720396000.0
4.06,448,374,24,1116190800.0
3.92,411,301,14,936133200.0
3.55,88,309,38,893970000.0
3.71,192,82,5,988664400.0
4.25,638,348,24,816127200.0
3.52,168,57,7,638917200.0
3.90,40,408,83,1159650000.0
3.82,36,7,1,1088542800.0
3.64,32,88,14,1030827600.0
3.92,168,425,39,1068415200.0
4.16,208,7149,143,633218400.0
3.46,408,9,0,1130796000.0
4.24,320,150,17,1035234000.0
3.67,95,3,0,264978000.0
3.85,320,159,24,1039644000.0
3.88,121,433,39,936133200.0
3.89,200,1063,35,990046800.0
4.04,276,208,11,1121547600.0
3.92,329,707,18,963781200.0
3.50,187,755,94,1177966800.0
4.00,348,85,8,1033074000.0
3.77,376,101,10,1091739600.0
4.00,980,126,8,1165183200.0
4.23,304,403,17,1082235600.0
4.10,528,19790,1042,1088974800.0
3.77,368,549,46,809643600.0
4.04,208,4,0,1142287200.0
3.96,192,24,0,1129582800.0
4.19,352,1215,129,1029790800.0
4.02,336,353,24,870469200.0
4.25,80,24,3,1370293200.0
4.25,226,12,0,1112302800.0
3.97,216,134,14,1001278800.0
4.15,424,3166,152,874875600.0
3.91,48,170,31,937861200.0
3.66,401,23924,681,1120165200.0
3.84,384,26040,614,809902800.0
3.93,512,30283,860,933627600.0
3.79,230,477,31,1036101600.0
3.57,206,5355,183,1044050400.0
3.85,234,8892,260,1075672800.0
3.70,256,6332,224,938725200.0
3.51,303,162,13,949356000.0
4.02,304,39738,969,1120165200.0
3.75,373,7472,296,1080766800.0
3.87,384,20843,421,922914000.0
3.49,0,64,2,943999200.0
3.61,253,12,2,1072908000.0
3.84,208,1756,255,1037656800.0
3.81,307,14904,291,767739600.0
3.62,254,3914,495,1054414800.0
3.78,320,106,4,621982800.0
3.87,352,1476,84,1060549200.0
4.11,464,3008,83,1066338000.0
3.41,210,551,58,1159650000.0
3.91,188,2319,221,1117486800.0
3.86,150,1433,157,963781200.0
4.06,98,7240,571,861224400.0
4.01,430,211,16,1009836000.0
4.16,368,221,9,779749200.0
3.96,161,2614,187,1024261200.0
3.75,112,371,24,1054587600.0
4.22,296,166,7,1000674000.0
4.01,432,24,4,984780000.0
4.50,246,2,1,969656400.0
4.14,416,211,16,988837200.0
4.02,365,164,7,594338400.0
4.13,284,2999,200,1096491600.0
3.90,384,39,4,1045692000.0
3.54,290,6176,675,1125349200.0
4.42,400,141,11,1031173200.0
4.29,489,264,32,1131055200.0
3.73,306,334,21,1096232400.0
3.81,384,68,5,1124917200.0
3.68,536,4,0,1049922000.0
3.88,264,520,78,1070143200.0
3.72,200,407,31,1133992800.0
3.80,250,305,15,1144616400.0
3.94,293,171,6,1057006800.0
4.20,246,2496,123,1112821200.0
3.86,400,26,9,1066078800.0
3.81,480,1399,220,1125349200.0
3.76,375,23,4,1096923600.0
3.94,656,1231,22,1038693600.0
3.78,416,1481,44,1172527200.0
3.72,185,2352,29,999291600.0
3.75,208,2455,26,996526800.0
3.87,464,2395,34,1041372000.0
3.93,402,17,0,786232800.0
3.34,337,7752,1056,1125349200.0
4.20,360,110,16,1091307600.0
3.74,180,2447,27,1001970000.0
3.71,192,4678,59,917388000.0
3.89,400,5,0,1011650400.0
3.87,288,2023,26,1046469600.0
3.85,320,5554,64,888703200.0
3.77,342,5121,78,909871200.0
3.81,400,19,4,1110837600.0
3.77,349,2,0,1014933600.0
3.77,412,5,0,1030827600.0
4.47,250,11,0,1277931600.0
4.56,636,18754,906,963003600.0
3.86,306,2720,51,1148331600.0
3.94,271,2501,64,1178571600.0
3.65,294,6140,244,1117486800.0
4.45,201,3429,274,861656400.0
4.01,320,857,57,1064955600.0
4.07,639,85082,2921,550702800.0
3.52,320,1484,161,1170626400.0
4.26,320,293,36,747349200.0
3.60,104,1318,125,1157490000.0
3.87,293,1502,124,1159650000.0
4.21,300,577,25,727653600.0
3.71,136,349,28,1175893200.0
4.02,127,67,5,1159304400.0
3.81,128,71,2,1116968400.0
4.10,96,177,9,720568800.0
3.22,176,50,6,951861600.0
4.09,256,4154,458,1163368800.0
3.68,304,137,11,998600400.0
4.04,393,823,40,978300000.0
4.22,179,78,1,915141600.0
4.10,304,17,2,788133600.0
4.25,131,4,1,794008800.0
3.97,111,2592,123,940366800.0
3.31,406,138,12,1110751200.0
4.09,335,1260027,52759,1177966800.0
4.14,282,38,1,791589600.0
3.72,304,38,3,1095973200.0
3.90,304,221,4,1060030800.0
3.85,343,1569,63,854748000.0
3.90,352,1604,49,788911200.0
4.04,628,5817,145,545432400.0
4.04,17,2,0,615243600.0
3.68,336,1275,25,542757600.0
3.96,400,562,37,1170712800.0
3.94,400,1088,78,1146517200.0
3.83,339,7299,771,1115067600.0
3.60,240,807,92,717886800.0
3.87,288,4421,367,1117918800.0
3.80,243,23,7,988923600.0
3.90,212,127,18,646779600.0
3.55,268,1749,118,873061200.0
4.45,657,3654,133,838242000.0
3.82,288,7811,991,1185224400.0
4.16,128,6740,283,1180990800.0
4.20,96,2583,35,1096578000.0
4.16,144,4119,184,1158094800.0
3.93,144,1767,76,1159909200.0
4.09,160,10792,290,1171404000.0
4.15,200,4146,71,973029600.0
4.38,166,2144,19,1076968800.0
3.89,448,121794,1667,880754400.0
3.89,507,333,18,854748000.0
3.99,342,433413,7368,1093899600.0
3.72,416,143,9,1151701200.0
4.27,9,10350,120,721951200.0
3.73,370,35529,478,1001970000.0
3.89,725,287,19,1167602400.0
3.94,608,4829,25,807224400.0
3.85,570,16178,337,696549600.0
3.58,336,12646,323,893365200.0
4.20,404,70039,138,691452000.0
3.99,463,1307,93,1117573200.0
4.07,481,156354,2720,1093899600.0
3.58,352,61,8,1180299600.0
4.23,10,35,3,973548000.0
3.73,414,99,9,1036101600.0
3.52,292,685,36,920844000.0
3.85,640,86,5,881186400.0
3.68,246,97,0,830898000.0
4.27,784,12022,648,823557600.0
3.83,208,71133,3741,924642000.0
3.83,241,781,93,1451512800.0
3.99,587,38420,452,1153170000.0
4.29,2480,4196,81,911080800.0
4.13,836,204648,4986,1050267600.0
3.81,736,44561,556,1086037200.0
3.88,379,623,20,941407200.0
3.81,685,171,6,1096578000.0
3.63,144,363,13,1135116000.0
4.02,465,131,6,719355600.0
4.45,168,19895,114,1180472400.0
4.32,568,73,7,378684000.0
3.88,490,7908,349,627084000.0
3.99,504,21149,1138,1174946400.0
4.02,344,157,16,1114894800.0
3.96,503,21382,1229,1145912400.0
4.08,452,22104,1237,1083013200.0
4.05,354,13462,583,1226095200.0
4.10,432,35722,1844,1046728800.0
3.94,341,20461,981,823471200.0
4.11,370,95220,4017,1251147600.0
3.84,353,105,10,681426000.0
4.00,200,40,3,958424400.0
3.99,334,155,21,1563829200.0
3.97,375,92,4,830898000.0
4.12,336,894,52,1118955600.0
3.71,208,1704,100,1162332000.0
3.76,272,110,11,1049144400.0
4.27,480,1133,37,1096491600.0
3.77,433,592,48,1158613200.0
3.36,272,190,6,1066510800.0
3.89,320,10008,638,659656800.0
3.71,270,89,8,967582800.0
4.09,512,13021,781,1165874400.0
4.20,580,21288,1418,962398800.0
4.00,434,320,19,1030395600.0
3.77,528,6179,516,1104184800.0
4.05,452,8124,475,1025557200.0
3.95,441,21165,1145,1112302800.0
3.70,282,648,42,839451600.0
4.36,480,7356,171,1157058000.0
4.36,512,102,16,1174946400.0
4.14,128,9,1,1062363600.0
3.77,192,56,9,851983200.0
4.55,124,83,8,1157058000.0
3.69,344,98,6,878335200.0
3.81,135,567,80,1116277200.0
3.97,128,3101,129,1090875600.0
3.50,223,2,0,951429600.0
4.39,152,1885,105,767739600.0
4.45,288,1018,66,887148000.0
3.78,400,2127,277,1147122000.0
3.34,288,406,11,1084568400.0
3.55,287,10,2,1089234000.0
3.81,144,1709,88,1078092000.0
3.96,672,572,36,976312800.0
4.12,336,792,27,1137276000.0
3.70,279,18126,587,1172700000.0
3.69,160,380,54,1167084000.0
3.59,180,265,20,1055710800.0
3.85,203,1392,86,1131314400.0
3.86,168,471,29,1055710800.0
3.63,154,406,45,1153774800.0
3.77,160,7,1,1070488800.0
3.93,244,1780,220,1062277200.0
4.08,404,44,7,766357200.0
3.55,189,315,15,1038952800.0
3.75,135,494,67,1173132000.0
3.62,219,37,6,1051045200.0
3.81,196,392,37,488581200.0
3.83,144,370,26,1055710800.0
3.93,364,37148,3142,1159218000.0
3.75,256,2994,459,1149109200.0
3.81,239,2967,335,1120165200.0
3.87,289,2143,254,1174341600.0
4.20,64,155,15,999291600.0
4.19,230,601,79,968101200.0
3.72,281,56171,5341,1551736800.0
3.93,169,3248,341,1143496800.0
4.44,32,114297,2565,1084222800.0
4.24,280,10551,1205,1175374800.0
3.97,400,4239,350,1088456400.0
3.60,282,9808,497,1143151200.0
3.60,226,10,1,646779600.0
3.35,432,339,76,1072735200.0
3.23,356,53,8,1121115600.0
4.21,354,5,0,1154206800.0
4.21,736,29,4,766875600.0
3.94,241,144,26,666396000.0
3.94,329,8882,561,1159822800.0
3.94,2,5,0,1107727200.0
4.27,345,63,9,1088629200.0
4.42,856,9760,346,532130400.0
4.22,368,271,25,949183200.0
4.44,304,1464,88,772750800.0
4.17,224,225,38,1128373200.0
4.02,241,25092,432,707432400.0
4.11,630,104,2,1001883600.0
3.63,270,13,5,852069600.0
4.27,368,184,29,582325200.0
3.99,208,13,2,1078178400.0
3.73,256,3237,227,888271200.0
3.59,448,5796,386,1169503200.0
3.58,264,0,0,1117573200.0
3.77,240,6872,395,997131600.0
3.82,192,6599,236,957301200.0
3.92,530,2819,127,1144270800.0
